/home/michaelye22/.local/lib/python3.10/site-packages/tqdm/auto.py:21: TqdmWarning: IProgress not found. Please update jupyter and ipywidgets. See https://ipywidgets.readthedocs.io/en/stable/user_install.html
  from .autonotebook import tqdm as notebook_tqdm
[I 2024-01-15 12:28:43,132] A new study created in memory with name: no-name-8e7324cf-698d-4ef2-82c4-25035dec65ef
[I 2024-01-15 12:28:51,473] Trial 0 finished with value: 0.7413404962906114 and parameters: {'max_depth': 8, 'learning_rate': 0.13688798890175255, 'subsample': 0.7492406556765355, 'colsample_bytree': 0.9995956452920518, 'reg_alpha': 1.0189189297756681e-05, 'reg_lambda': 0.8027474478269631, 'min_child_weight': 19, 'gamma': 0.27855633201928137, 'num_boost_round': 748}. Best is trial 0 with value: 0.7413404962906114.
[I 2024-01-15 12:57:26,951] Trial 230 finished with value: 0.7478383218214377 and parameters: {'max_depth': 10, 'learning_rate': 0.11750133827318324, 'subsample': 0.8296667224646849, 'colsample_bytree': 0.7768612127537533, 'reg_alpha': 0.004283754364326549, 'reg_lambda': 5.897166629950389e-06, 'min_child_weight': 5, 'gamma': 0.07929709899426308, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:57:35,992] Trial 231 finished with value: 0.7475057559478128 and parameters: {'max_depth': 10, 'learning_rate': 0.11138957315900197, 'subsample': 0.8304104873349049, 'colsample_bytree': 0.7760816942891784, 'reg_alpha': 0.0043350940715185604, 'reg_lambda': 5.977433265009949e-06, 'min_child_weight': 5, 'gamma': 0.08115257786775738, 'num_boost_round': 843}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:57:44,264] Trial 232 finished with value: 0.7476080839089281 and parameters: {'max_depth': 10, 'learning_rate': 0.11366264826874574, 'subsample': 0.834795841579014, 'colsample_bytree': 0.7785309298492885, 'reg_alpha': 0.0032529272622927228, 'reg_lambda': 5.8777802091940734e-06, 'min_child_weight': 5, 'gamma': 0.08002643557324407, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:57:52,846] Trial 233 finished with value: 0.7476848298797647 and parameters: {'max_depth': 10, 'learning_rate': 0.11434609510743647, 'subsample': 0.8308121019144479, 'colsample_bytree': 0.7831060843662678, 'reg_alpha': 0.004549957136647566, 'reg_lambda': 6.68429453939864e-06, 'min_child_weight': 5, 'gamma': 0.07733639197184894, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:01,445] Trial 234 finished with value: 0.7466871322588897 and parameters: {'max_depth': 10, 'learning_rate': 0.11311720340660168, 'subsample': 0.836036830149848, 'colsample_bytree': 0.7928009428114804, 'reg_alpha': 0.00427296842719533, 'reg_lambda': 8.416646812921822e-06, 'min_child_weight': 5, 'gamma': 0.21362969654454772, 'num_boost_round': 849}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:07,750] Trial 235 finished with value: 0.7451266308518802 and parameters: {'max_depth': 10, 'learning_rate': 0.12603304629023498, 'subsample': 0.8273543163057423, 'colsample_bytree': 0.7885375596181393, 'reg_alpha': 0.005060050578972278, 'reg_lambda': 6.286650276102644e-06, 'min_child_weight': 5, 'gamma': 0.08188707958091705, 'num_boost_round': 400}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:13,643] Trial 236 finished with value: 0.7431056536198517 and parameters: {'max_depth': 10, 'learning_rate': 0.12329944967996426, 'subsample': 0.8380096101296434, 'colsample_bytree': 0.7825747419108849, 'reg_alpha': 0.0033682001555908245, 'reg_lambda': 7.334308401258195e-06, 'min_child_weight': 5, 'gamma': 0.08083036538410648, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:20,228] Trial 237 finished with value: 0.7445894090560246 and parameters: {'max_depth': 10, 'learning_rate': 0.11408530539100144, 'subsample': 0.8294059712071125, 'colsample_bytree': 0.7730547368504234, 'reg_alpha': 0.002785900256904678, 'reg_lambda': 4.214556326447915e-06, 'min_child_weight': 5, 'gamma': 0.10199208890219069, 'num_boost_round': 842}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:27,269] Trial 238 finished with value: 0.7466359682783321 and parameters: {'max_depth': 10, 'learning_rate': 0.13683371304349104, 'subsample': 0.8335635286664621, 'colsample_bytree': 0.7784138336583885, 'reg_alpha': 0.004201075162536909, 'reg_lambda': 1.0046227597674717e-05, 'min_child_weight': 4, 'gamma': 0.06657778865851499, 'num_boost_round': 842}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:34,898] Trial 239 finished with value: 0.7441800972115631 and parameters: {'max_depth': 10, 'learning_rate': 0.10993061920637136, 'subsample': 0.8473706507887385, 'colsample_bytree': 0.78666120913218, 'reg_alpha': 0.007524821252919002, 'reg_lambda': 5.5330838466236395e-06, 'min_child_weight': 5, 'gamma': 0.27994359642792555, 'num_boost_round': 836}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:42,272] Trial 240 finished with value: 0.7460731644921975 and parameters: {'max_depth': 10, 'learning_rate': 0.11651782821287177, 'subsample': 0.8218560098742752, 'colsample_bytree': 0.7760150562162305, 'reg_alpha': 0.005404517748654534, 'reg_lambda': 3.848709715496772e-06, 'min_child_weight': 4, 'gamma': 0.07518280524499875, 'num_boost_round': 848}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:48,677] Trial 241 finished with value: 0.7336658992069582 and parameters: {'max_depth': 6, 'learning_rate': 0.10247289312044085, 'subsample': 0.831451935444141, 'colsample_bytree': 0.7805774122156937, 'reg_alpha': 0.003251269002774217, 'reg_lambda': 4.429995614043555e-06, 'min_child_weight': 6, 'gamma': 0.05943625883411104, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:58:58,631] Trial 242 finished with value: 0.7479918137631107 and parameters: {'max_depth': 10, 'learning_rate': 0.11000541710663622, 'subsample': 0.8404390824172149, 'colsample_bytree': 0.7752531198387623, 'reg_alpha': 0.0026620890450651793, 'reg_lambda': 7.033314401974748e-06, 'min_child_weight': 5, 'gamma': 0.07235888963871753, 'num_boost_round': 835}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:59:05,370] Trial 243 finished with value: 0.7439754412893322 and parameters: {'max_depth': 10, 'learning_rate': 0.10645678489205593, 'subsample': 0.8430128682678314, 'colsample_bytree': 0.7738411371984162, 'reg_alpha': 0.0024046624862378617, 'reg_lambda': 6.901156872432728e-06, 'min_child_weight': 5, 'gamma': 0.08597941929203826, 'num_boost_round': 831}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:59:13,103] Trial 244 finished with value: 0.746303402404707 and parameters: {'max_depth': 10, 'learning_rate': 0.12126858099821167, 'subsample': 0.8365768600458044, 'colsample_bytree': 0.7851404608749867, 'reg_alpha': 0.00392490936793797, 'reg_lambda': 8.900733625873464e-06, 'min_child_weight': 5, 'gamma': 0.07214419925694188, 'num_boost_round': 840}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:59:19,624] Trial 245 finished with value: 0.7442312611921207 and parameters: {'max_depth': 10, 'learning_rate': 0.11089497909089326, 'subsample': 0.8227931792343632, 'colsample_bytree': 0.776100626262476, 'reg_alpha': 0.0019418086320764664, 'reg_lambda': 5.660848428605122e-06, 'min_child_weight': 4, 'gamma': 0.05641985156028473, 'num_boost_round': 833}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:59:27,285] Trial 246 finished with value: 0.7453568687643899 and parameters: {'max_depth': 10, 'learning_rate': 0.12864297986264994, 'subsample': 0.8503684003910422, 'colsample_bytree': 0.8929046589400069, 'reg_alpha': 0.0026622817996887773, 'reg_lambda': 1.2678864229690607e-05, 'min_child_weight': 5, 'gamma': 0.07764793991477692, 'num_boost_round': 836}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:59:35,897] Trial 247 finished with value: 0.7472499360450243 and parameters: {'max_depth': 10, 'learning_rate': 0.1049300589744183, 'subsample': 0.8715983382602918, 'colsample_bytree': 0.77000944009852, 'reg_alpha': 0.006033582869836825, 'reg_lambda': 7.85947859514024e-06, 'min_child_weight': 4, 'gamma': 0.04602117905673056, 'num_boost_round': 843}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:59:43,834] Trial 248 finished with value: 0.7457150166282938 and parameters: {'max_depth': 10, 'learning_rate': 0.11799781085215343, 'subsample': 0.8675098248478859, 'colsample_bytree': 0.730628829551404, 'reg_alpha': 0.006650953376769036, 'reg_lambda': 7.96006267988409e-06, 'min_child_weight': 2, 'gamma': 0.038009763269227184, 'num_boost_round': 843}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:59:53,434] Trial 249 finished with value: 0.7474034279866973 and parameters: {'max_depth': 10, 'learning_rate': 0.10752636921190883, 'subsample': 0.8741518107596087, 'colsample_bytree': 0.7612620799192094, 'reg_alpha': 0.009330495858404848, 'reg_lambda': 9.172481585671558e-06, 'min_child_weight': 5, 'gamma': 0.028100141955245628, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:00:01,124] Trial 250 finished with value: 0.7441800972115631 and parameters: {'max_depth': 10, 'learning_rate': 0.10457932611664927, 'subsample': 0.875913715798624, 'colsample_bytree': 0.7607752827587487, 'reg_alpha': 0.01855489983704809, 'reg_lambda': 1.0746322547523453e-05, 'min_child_weight': 5, 'gamma': 0.04883812513683594, 'num_boost_round': 845}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:00:09,758] Trial 251 finished with value: 0.7465592223074955 and parameters: {'max_depth': 10, 'learning_rate': 0.11203897902871829, 'subsample': 0.8789440008774239, 'colsample_bytree': 0.7655908979589624, 'reg_alpha': 0.010934794163964699, 'reg_lambda': 1.1311882982186842e-05, 'min_child_weight': 5, 'gamma': 0.019316703954019535, 'num_boost_round': 849}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:00:16,900] Trial 252 finished with value: 0.7440777692504477 and parameters: {'max_depth': 10, 'learning_rate': 0.10204456142573551, 'subsample': 0.8645625591803956, 'colsample_bytree': 0.7571014844555353, 'reg_alpha': 0.008181137746768659, 'reg_lambda': 6.913650916924932e-06, 'min_child_weight': 4, 'gamma': 0.044578372138635684, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:00:24,641] Trial 253 finished with value: 0.7462522384241494 and parameters: {'max_depth': 10, 'learning_rate': 0.11965324966960111, 'subsample': 0.8719883317020286, 'colsample_bytree': 0.7721070507753119, 'reg_alpha': 0.004724203630240138, 'reg_lambda': 8.661168160161228e-06, 'min_child_weight': 5, 'gamma': 0.029788660250494536, 'num_boost_round': 829}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:00:33,316] Trial 254 finished with value: 0.7467894602200051 and parameters: {'max_depth': 10, 'learning_rate': 0.10774196313233879, 'subsample': 0.8725885281234695, 'colsample_bytree': 0.7608366691454207, 'reg_alpha': 0.003401709308434747, 'reg_lambda': 6.04858760748856e-06, 'min_child_weight': 5, 'gamma': 0.055708701878305206, 'num_boost_round': 840}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:00:41,609] Trial 255 finished with value: 0.7465848042977743 and parameters: {'max_depth': 10, 'learning_rate': 0.0981994610463684, 'subsample': 0.8597880812915495, 'colsample_bytree': 0.7437450858038491, 'reg_alpha': 0.004682395532406724, 'reg_lambda': 5.603756015269812e-06, 'min_child_weight': 6, 'gamma': 0.09178292669436675, 'num_boost_round': 827}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:00:47,809] Trial 256 finished with value: 0.7440777692504477 and parameters: {'max_depth': 10, 'learning_rate': 0.11350391843731425, 'subsample': 0.8565827566914823, 'colsample_bytree': 0.7673583658984001, 'reg_alpha': 0.0027873116503703004, 'reg_lambda': 1.3262363498702583e-05, 'min_child_weight': 4, 'gamma': 0.107951064328864, 'num_boost_round': 832}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:00:54,723] Trial 257 finished with value: 0.7445894090560246 and parameters: {'max_depth': 10, 'learning_rate': 0.1322933670047382, 'subsample': 0.8904236905541462, 'colsample_bytree': 0.9347513900956725, 'reg_alpha': 0.009051996772976342, 'reg_lambda': 8.487619623021408e-06, 'min_child_weight': 3, 'gamma': 0.06597843518008734, 'num_boost_round': 841}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:01,955] Trial 258 finished with value: 0.7444359171143515 and parameters: {'max_depth': 10, 'learning_rate': 0.10053275660501501, 'subsample': 0.865734048514957, 'colsample_bytree': 0.7702383419332343, 'reg_alpha': 0.014886574497411813, 'reg_lambda': 1.047723743835125e-05, 'min_child_weight': 6, 'gamma': 0.08255531707577773, 'num_boost_round': 519}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:10,205] Trial 259 finished with value: 0.7484267075978511 and parameters: {'max_depth': 10, 'learning_rate': 0.12385841938353222, 'subsample': 0.8802447124297045, 'colsample_bytree': 0.7530254831151438, 'reg_alpha': 0.0036883129769560053, 'reg_lambda': 4.427549286236646e-06, 'min_child_weight': 4, 'gamma': 0.24132913665296946, 'num_boost_round': 825}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:17,283] Trial 260 finished with value: 0.7461754924533128 and parameters: {'max_depth': 10, 'learning_rate': 0.12908045343135122, 'subsample': 0.8849785327601715, 'colsample_bytree': 0.7507255083507701, 'reg_alpha': 0.0041195338124752215, 'reg_lambda': 4.557156633986681e-06, 'min_child_weight': 4, 'gamma': 0.2308871078322356, 'num_boost_round': 822}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:25,951] Trial 261 finished with value: 0.7486313635200819 and parameters: {'max_depth': 10, 'learning_rate': 0.12067271717901042, 'subsample': 0.8983523783196324, 'colsample_bytree': 0.7549803351803722, 'reg_alpha': 0.005897593595847809, 'reg_lambda': 3.505977108218916e-06, 'min_child_weight': 4, 'gamma': 0.25744496084118984, 'num_boost_round': 824}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:31,148] Trial 262 finished with value: 0.7418265541059095 and parameters: {'max_depth': 10, 'learning_rate': 0.12081099426183599, 'subsample': 0.8884964116340596, 'colsample_bytree': 0.755711869089741, 'reg_alpha': 0.005596553534642498, 'reg_lambda': 3.917444347397205e-06, 'min_child_weight': 4, 'gamma': 0.25184963933782756, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:36,497] Trial 263 finished with value: 0.743207981580967 and parameters: {'max_depth': 10, 'learning_rate': 0.1355842632561851, 'subsample': 0.9319473127217547, 'colsample_bytree': 0.7542632605389512, 'reg_alpha': 0.007050710658886981, 'reg_lambda': 3.3761114207924244e-06, 'min_child_weight': 5, 'gamma': 0.26429322820359497, 'num_boost_round': 825}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:40,814] Trial 264 finished with value: 0.7346635968278332 and parameters: {'max_depth': 7, 'learning_rate': 0.12407610057052054, 'subsample': 0.9086970136023224, 'colsample_bytree': 0.7608987286370783, 'reg_alpha': 0.0058372005354584465, 'reg_lambda': 4.812917830695664e-06, 'min_child_weight': 11, 'gamma': 0.2768245979314907, 'num_boost_round': 832}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:48,061] Trial 265 finished with value: 0.7453568687643899 and parameters: {'max_depth': 10, 'learning_rate': 0.11405302222471653, 'subsample': 0.9112257530215998, 'colsample_bytree': 0.7461702921506278, 'reg_alpha': 3.629968518610271e-05, 'reg_lambda': 2.461411237178087e-06, 'min_child_weight': 4, 'gamma': 0.2970968850040933, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:01:54,896] Trial 266 finished with value: 0.745177794832438 and parameters: {'max_depth': 10, 'learning_rate': 0.13758789424444726, 'subsample': 0.9024560752371099, 'colsample_bytree': 0.763424739477104, 'reg_alpha': 0.010241238430665649, 'reg_lambda': 6.424665063296986e-06, 'min_child_weight': 5, 'gamma': 0.24511762644727486, 'num_boost_round': 821}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:01,768] Trial 267 finished with value: 0.7434638014837555 and parameters: {'max_depth': 10, 'learning_rate': 0.12152628163833183, 'subsample': 0.8814611230618937, 'colsample_bytree': 0.853911222888271, 'reg_alpha': 0.004096493449896571, 'reg_lambda': 4.9601585307202386e-06, 'min_child_weight': 4, 'gamma': 0.35879633345297113, 'num_boost_round': 840}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:08,819] Trial 268 finished with value: 0.745152212842159 and parameters: {'max_depth': 10, 'learning_rate': 0.1089848975026355, 'subsample': 0.7407174443843758, 'colsample_bytree': 0.7577880420299855, 'reg_alpha': 0.0022847112959738106, 'reg_lambda': 3.4920627396589057e-06, 'min_child_weight': 4, 'gamma': 0.26068276438826665, 'num_boost_round': 831}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:14,343] Trial 269 finished with value: 0.7420312100281402 and parameters: {'max_depth': 8, 'learning_rate': 0.1287946710638466, 'subsample': 0.8272509491243275, 'colsample_bytree': 0.7515189878063503, 'reg_alpha': 0.0030338898680541946, 'reg_lambda': 0.02263856636523518, 'min_child_weight': 5, 'gamma': 0.22310179692728357, 'num_boost_round': 841}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:20,694] Trial 270 finished with value: 0.7462778204144283 and parameters: {'max_depth': 10, 'learning_rate': 0.14405037481154062, 'subsample': 0.822228715078795, 'colsample_bytree': 0.7693940954636854, 'reg_alpha': 0.005153727059733971, 'reg_lambda': 1.9124744205322017e-05, 'min_child_weight': 5, 'gamma': 0.24800999035804436, 'num_boost_round': 821}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:24,589] Trial 271 finished with value: 0.7020465592223075 and parameters: {'max_depth': 10, 'learning_rate': 0.009063061123402731, 'subsample': 0.8978486369994942, 'colsample_bytree': 0.7777075469711194, 'reg_alpha': 0.008241702188252589, 'reg_lambda': 7.067099666082781e-06, 'min_child_weight': 4, 'gamma': 0.31535461553106725, 'num_boost_round': 834}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:31,144] Trial 272 finished with value: 0.7449475569199284 and parameters: {'max_depth': 10, 'learning_rate': 0.11296132006872531, 'subsample': 0.8439732146423791, 'colsample_bytree': 0.7646785175931756, 'reg_alpha': 0.003481733888299353, 'reg_lambda': 4.966943765283324e-06, 'min_child_weight': 4, 'gamma': 0.16317779257407397, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:38,334] Trial 273 finished with value: 0.7433358915323612 and parameters: {'max_depth': 10, 'learning_rate': 0.10423169887993178, 'subsample': 0.8185913260549659, 'colsample_bytree': 0.9948179725587917, 'reg_alpha': 0.0022523656327832933, 'reg_lambda': 8.8788709765812e-06, 'min_child_weight': 3, 'gamma': 0.12203152695803873, 'num_boost_round': 807}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:46,118] Trial 274 finished with value: 0.7467382962394474 and parameters: {'max_depth': 10, 'learning_rate': 0.1194734701921818, 'subsample': 0.827681625150075, 'colsample_bytree': 0.7410605653378782, 'reg_alpha': 0.014057723124574664, 'reg_lambda': 0.07416789213444697, 'min_child_weight': 5, 'gamma': 0.18340483033622318, 'num_boost_round': 827}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:52,730] Trial 275 finished with value: 0.7431568176004093 and parameters: {'max_depth': 10, 'learning_rate': 0.09339228799507522, 'subsample': 0.8807629902088002, 'colsample_bytree': 0.772154595818778, 'reg_alpha': 0.006135844500651145, 'reg_lambda': 2.644667128645274e-06, 'min_child_weight': 6, 'gamma': 0.44570321479060454, 'num_boost_round': 841}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:02:59,685] Trial 276 finished with value: 0.7457917625991302 and parameters: {'max_depth': 10, 'learning_rate': 0.15045669898470282, 'subsample': 0.854555254943483, 'colsample_bytree': 0.7502422427960653, 'reg_alpha': 0.0034282640352784424, 'reg_lambda': 1.4273624450746676e-05, 'min_child_weight': 5, 'gamma': 0.014039370432196536, 'num_boost_round': 813}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:03:09,533] Trial 277 finished with value: 0.7476080839089281 and parameters: {'max_depth': 10, 'learning_rate': 0.10888998436546893, 'subsample': 0.8734942514652277, 'colsample_bytree': 0.7817248439211368, 'reg_alpha': 0.0018548248356532004, 'reg_lambda': 0.006202731993673953, 'min_child_weight': 4, 'gamma': 0.1011692947077083, 'num_boost_round': 759}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:03:16,343] Trial 278 finished with value: 0.7444103351240727 and parameters: {'max_depth': 10, 'learning_rate': 0.09927666766486071, 'subsample': 0.8618203805180591, 'colsample_bytree': 0.7808814190432473, 'reg_alpha': 0.004607092583093317, 'reg_lambda': 1.1590531858073265e-05, 'min_child_weight': 6, 'gamma': 0.11941431287672659, 'num_boost_round': 750}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:03:22,967] Trial 279 finished with value: 0.7447173190074188 and parameters: {'max_depth': 10, 'learning_rate': 0.12642152722202038, 'subsample': 0.874836517805459, 'colsample_bytree': 0.7987104041522687, 'reg_alpha': 0.001850351889444235, 'reg_lambda': 0.0065157787660475456, 'min_child_weight': 4, 'gamma': 0.10154920281967733, 'num_boost_round': 766}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:03:42,884] Trial 280 finished with value: 0.7409311844461499 and parameters: {'max_depth': 10, 'learning_rate': 0.02777729373066002, 'subsample': 0.8693868774670677, 'colsample_bytree': 0.7926736147109001, 'reg_alpha': 0.007010989995353599, 'reg_lambda': 3.611386773422237e-06, 'min_child_weight': 5, 'gamma': 0.10144549716977262, 'num_boost_round': 752}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:03:50,323] Trial 281 finished with value: 0.7449219749296495 and parameters: {'max_depth': 10, 'learning_rate': 0.10490579480665867, 'subsample': 0.8744462124986979, 'colsample_bytree': 0.7825220611746171, 'reg_alpha': 0.0040751222612295575, 'reg_lambda': 0.0021518578937750293, 'min_child_weight': 3, 'gamma': 0.11244227791987021, 'num_boost_round': 764}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:03:56,987] Trial 282 finished with value: 0.7441033512407265 and parameters: {'max_depth': 10, 'learning_rate': 0.113864778746198, 'subsample': 0.8842700182758042, 'colsample_bytree': 0.7589255135010068, 'reg_alpha': 2.4463275822924162e-05, 'reg_lambda': 0.003449727855259161, 'min_child_weight': 4, 'gamma': 0.13758685128634404, 'num_boost_round': 761}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:04:04,210] Trial 283 finished with value: 0.7438986953184958 and parameters: {'max_depth': 10, 'learning_rate': 0.09708721587284586, 'subsample': 0.8481455357830535, 'colsample_bytree': 0.777372266249019, 'reg_alpha': 0.011275741753462205, 'reg_lambda': 0.11927960105005558, 'min_child_weight': 6, 'gamma': 0.09782905113182264, 'num_boost_round': 820}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:04:14,382] Trial 284 finished with value: 0.7451010488616014 and parameters: {'max_depth': 10, 'learning_rate': 0.08872825223460169, 'subsample': 0.8421132172684369, 'colsample_bytree': 0.9617721789114326, 'reg_alpha': 0.0027537306659586773, 'reg_lambda': 0.013075724683608498, 'min_child_weight': 5, 'gamma': 0.035794414015018094, 'num_boost_round': 835}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:04:20,582] Trial 285 finished with value: 0.7450754668713226 and parameters: {'max_depth': 10, 'learning_rate': 0.13240005933827356, 'subsample': 0.8326015476502454, 'colsample_bytree': 0.784851885362577, 'reg_alpha': 0.005872018110201891, 'reg_lambda': 2.5801794298620115e-05, 'min_child_weight': 12, 'gamma': 0.08502241891373637, 'num_boost_round': 828}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:04:27,694] Trial 286 finished with value: 0.7453568687643899 and parameters: {'max_depth': 10, 'learning_rate': 0.1192634217843805, 'subsample': 0.8628415914929438, 'colsample_bytree': 0.7673912385000083, 'reg_alpha': 0.0036096225621518713, 'reg_lambda': 0.04865501120578543, 'min_child_weight': 3, 'gamma': 0.12610515545671164, 'num_boost_round': 810}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:04:35,291] Trial 287 finished with value: 0.7438731133282169 and parameters: {'max_depth': 10, 'learning_rate': 0.10648903087782073, 'subsample': 0.8931838647276904, 'colsample_bytree': 0.7758861720588636, 'reg_alpha': 0.002493278661611423, 'reg_lambda': 1.911958410554592e-06, 'min_child_weight': 4, 'gamma': 0.00803509452932463, 'num_boost_round': 737}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:04:55,393] Trial 288 finished with value: 0.7454847787157841 and parameters: {'max_depth': 10, 'learning_rate': 0.03567630527922942, 'subsample': 0.9200935925078714, 'colsample_bytree': 0.7455671590236311, 'reg_alpha': 0.0013257295944483537, 'reg_lambda': 7.375946205235033e-06, 'min_child_weight': 5, 'gamma': 0.024241355745292726, 'num_boost_round': 773}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:05:05,430] Trial 289 finished with value: 0.7473778459964185 and parameters: {'max_depth': 10, 'learning_rate': 0.09573722809942778, 'subsample': 0.8386147980887587, 'colsample_bytree': 0.7633549297159996, 'reg_alpha': 0.00805373659119389, 'reg_lambda': 5.975996924816859e-06, 'min_child_weight': 5, 'gamma': 0.09124797640837977, 'num_boost_round': 773}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:05:14,761] Trial 290 finished with value: 0.7409311844461499 and parameters: {'max_depth': 10, 'learning_rate': 0.05583326739585055, 'subsample': 0.8375126082060994, 'colsample_bytree': 0.7565080198794397, 'reg_alpha': 0.009545795338247214, 'reg_lambda': 4.046735947840539e-06, 'min_child_weight': 6, 'gamma': 0.09403492998816389, 'num_boost_round': 769}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:05:23,549] Trial 291 finished with value: 0.7446661550268611 and parameters: {'max_depth': 9, 'learning_rate': 0.08637553984585838, 'subsample': 0.8400258022306695, 'colsample_bytree': 0.7607402561151094, 'reg_alpha': 0.0019404589759744906, 'reg_lambda': 3.0397824885288007e-06, 'min_child_weight': 5, 'gamma': 0.11176723529200688, 'num_boost_round': 757}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:05:29,080] Trial 292 finished with value: 0.7437707853671016 and parameters: {'max_depth': 10, 'learning_rate': 0.16275672474647823, 'subsample': 0.8298861090992189, 'colsample_bytree': 0.7527511468964337, 'reg_alpha': 0.004345393671092897, 'reg_lambda': 5.886534447820302e-06, 'min_child_weight': 6, 'gamma': 0.08853825605576232, 'num_boost_round': 782}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 13:05:37,525] Trial 293 finished with value: 0.7465848042977743 and parameters: {'max_depth': 10, 'learning_rate': 0.09568985716561983, 'subsample': 0.852497021599818, 'colsample_bytree': 0.7374076484979925, 'reg_alpha': 0.025831286528100936, 'reg_lambda': 0.005449961029923363, 'min_child_weight': 5, 'gamma': 0.07735246952844448, 'num_boost_round': 669}. Best is trial 107 with value: 0.7486569455103607.
